上传日期,父ASIN,类型,维度,标签,销量,销量占比%,流量,自然搜索词占比%,面料,品类,产品详情链接,商品主图
2025-11-13,B0DFPPCPGZ,流量,尺码,3X-Small,,,3,0.03,坑条,上衣,https://www.amazon.com/dp/B0FMYJ17CB,https://m.media-amazon.com/images/I/31iq2Az-QFL.jpg
2025-11-13,B0DPG86C2Y,流量,尺码,Small,,,6907,50.29,坑条,上衣,https://www.amazon.com/dp/B0DPG7JQJH,https://m.media-amazon.com/images/I/41i6Hy6LgFL.jpg
2025-11-13,B0DPG86C2Y,流量,尺码,Medium,,,5115,37.25,坑条,上衣,https://www.amazon.com/dp/B0DPG5FFSF,https://m.media-amazon.com/images/I/41Gph1dJsXL.jpg
2025-11-13,B0DPG86C2Y,流量,尺码,Large,,,1008,7.34,坑条,上衣,https://www.amazon.com/dp/B0DPG7BGBR,https://m.media-amazon.com/images/I/41QB4ut8QJL.jpg
2025-11-13,B0DPG86C2Y,流量,尺码,X-Small,,,448,3.26,坑条,上衣,https://www.amazon.com/dp/B0DPG6KVCY,https://m.media-amazon.com/images/I/41QeRRPYLaL.jpg
2025-11-13,B0DPG86C2Y,流量,尺码,X-Large,,,255,1.86,坑条,上衣,https://www.amazon.com/dp/B0DXP68NVJ,https://m.media-amazon.com/images/I/514PD+A3TZL.jpg
2025-11-13,B0FC2MH1Z8,流量,尺码,X-Large,,,1178,34.36,毛织,毛衣,https://www.amazon.com/dp/B0FC2MH1Z8,https://m.media-amazon.com/images/I/41vZd1gGj+L.jpg
2025-11-13,B0FC2MH1Z8,流量,尺码,Large,,,1106,32.26,毛织,毛衣,https://www.amazon.com/dp/B0FC2LZZNT,https://m.media-amazon.com/images/I/71LSWM-o6WL.jpg
2025-11-13,B0FC2MH1Z8,流量,尺码,Medium,,,450,13.13,毛织,毛衣,https://www.amazon.com/dp/B0FC2K387Z,https://m.media-amazon.com/images/I/41vZd1gGj+L.jpg
2025-11-13,B0FC2MH1Z8,流量,尺码,Small,,,418,12.19,毛织,毛衣,https://www.amazon.com/dp/B0FC2KWTHX,https://m.media-amazon.com/images/I/41vZd1gGj+L.jpg
2025-11-13,B0FC2MH1Z8,流量,尺码,XX-Large,,,276,8.05,毛织,毛衣,https://www.amazon.com/dp/B0FC2M5HR4,https://m.media-amazon.com/images/I/41vZd1gGj+L.jpg
2025-11-13,B0FCFBK5MW,流量,尺码,Small,,,2695,57.07,,,https://www.amazon.com/dp/B0C85JZHQZ,https://m.media-amazon.com/images/I/61Y4oK9MPaL.jpg
2025-11-13,B0FCFBK5MW,流量,尺码,Medium,,,1100,23.3,,,https://www.amazon.com/dp/B0C85MSLD2,https://m.media-amazon.com/images/I/415iyImpXvL.jpg
2025-11-13,B0FCFBK5MW,流量,尺码,X-Small,,,351,7.43,,,https://www.amazon.com/dp/B0D8FTRHBS,https://m.media-amazon.com/images/I/415iyImpXvL.jpg
2025-11-13,B0FCFBK5MW,流量,尺码,Large,,,295,6.25,,,https://www.amazon.com/dp/B0FC2F72Z3,https://m.media-amazon.com/images/I/41RidyOPTUL.jpg
2025-11-13,B0FCFBK5MW,流量,尺码,XX-Large,,,208,4.4,,,https://www.amazon.com/dp/B0C85P769R,https://m.media-amazon.com/images/I/417LXOfzwQL.jpg
2025-11-13,B0FCFBK5MW,流量,尺码,X-Large,,,73,1.55,,,https://www.amazon.com/dp/B0C85NHJ53,https://m.media-amazon.com/images/I/415iyImpXvL.jpg
2025-11-13,B0FNDFF91D,流量,尺码,Medium,,,1152,52.75,锦高弹,上衣,https://www.amazon.com/dp/B0FNDF6L95,https://m.media-amazon.com/images/I/715c5jEpG2L.jpg
2025-11-13,B0FNDFF91D,流量,尺码,Small,,,810,37.09,锦高弹,上衣,https://www.amazon.com/dp/B0FNDFF91D,https://m.media-amazon.com/images/I/416smzvK74L.jpg
2025-11-13,B0FNDFF91D,流量,尺码,X-Small,,,122,5.59,锦高弹,上衣,https://www.amazon.com/dp/B0FN9893MH,https://m.media-amazon.com/images/I/61cGT-QgfFL.jpg
2025-11-13,B0FNDFF91D,流量,尺码,Large,,,74,3.39,锦高弹,上衣,https://www.amazon.com/dp/B0FNDDGMGP,https://m.media-amazon.com/images/I/416smzvK74L.jpg
2025-11-13,B0FNDFF91D,流量,尺码,X-Large,,,26,1.19,锦高弹,上衣,https://www.amazon.com/dp/B0FNDC365T,https://m.media-amazon.com/images/I/41DPA4fUQ+L.jpg
